Business Unit,Set Id,Set Name,Answer Id,Answer Method,Answer User Id,Answered Time,Attribute,Entity Id,Entity Type Code,Instance Seq,Locale,Localized Value,Question Code,Uom Code,Value,Secondary CSV,Secondary Answer 1,Secondary Answer 2,Secondary Answer 3,Secondary Answer 4,Value Type,Session Id,Activity Id,Answer Subsite Id,Experiment Name,Is User Deactivated,Repetition,User Deactivated Reason,User Deactivated UserId,User Deactivated DateTime,Is Relative Deactivated,Relative Deactivated Reason,Relative Deactivated UserId,Relative Deactivated DateTime,Overall Deactivated Status,Planting Year,Season,Regional Hub,Product Material Id,Product Name,Product Brand,Internal Seed Material Id,Internal Seed Line Code,Internal Seed Pre-Commercial Name,Internal Seed Origin,Internal Seed Barcode,Internal SeedConstructs,Internal Seed Transgenic Events,Entry Id,Entry Deactivation Reason,Entry Rep Number,Subsite Name,Subsite Id,Site Name,Homesite Name,Plot Rep,Plot Column,Plot Range,Plot Id,Treatment Number,Treatment Id,Block Id,Variable 1 Condensed,Variable 1 Blocking Factory Only,Variable 1 Name,Variable 1 Level,Variable 1 Uom,Variable 2 Condensed,Variable 2 Blocking Factory Only,Variable 2 Name,Variable 2 Level,Variable 2 Uom,Variable 3 Condensed,Variable 3 Blocking Factory Only,Variable 3 Name,Variable 3 Level,Variable 3 Uom,Variable 4 Condensed,Variable 4 Blocking Factory Only,Variable 4 Name,Variable 4 Level,Variable 4 Uom,Experiment Design,Analysis Model,Experiment Id
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,9b2d6f21-61c6-4fd1-81e2-9ab091a534d7,User Collected,JAKASK,2022-03-16T15:39:07Z,Primary Business,5050265,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,483de912-e13e-4c5b-bfe4-29d7a903585e,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050265,,,,,,,,,,,10,587441,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,6406b4fb-f325-4cc9-b8fd-2c2b6ea8389e,User Collected,JAKASK,2022-03-16T15:28:30Z,Primary Business,5050206,SET_ENTRY,C5972-I2,en-US,100,DSP,PCT,100,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,4cf35fac-4810-46df-a0a7-8dc9c1974627,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050206,,,,,,,,,,,3,587434,12249,"No Fungicide,
No Application Rate (ppm),
No Timing of Treatment Application Relative to Inoculum Application Date,
No Application Method,
No Application Volume,
No Microorganisms,
No Applied Concentration of Inoculum Carrier - Propagule per Milliliter,
No Application Rate - Inoculum Carrier in Count Per Experimental Units,
No Inoculation Relative to Days After Planting",FALSE,No Fungicide,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,d1187df1-7e17-49e6-b1f7-8512b6ef3ef9,User Collected,JAKASK,2022-03-16T15:29:41Z,Primary Business,5050211,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,2e9ded53-ba0e-4e83-a3e4-8722a4423c80,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050211,,,,,,,,,,,3,587434,12249,"No Fungicide,
No Application Rate (ppm),
No Timing of Treatment Application Relative to Inoculum Application Date,
No Application Method,
No Application Volume,
No Microorganisms,
No Applied Concentration of Inoculum Carrier - Propagule per Milliliter,
No Application Rate - Inoculum Carrier in Count Per Experimental Units,
No Inoculation Relative to Days After Planting",FALSE,No Fungicide,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,c1e5669e-bfd0-4216-9ccc-36a73e694bbe,User Collected,JAKASK,2022-03-16T15:38:47Z,Primary Business,5050262,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,110ed127-a883-4e25-8776-02552ecc86fd,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050262,,,,,,,,,,,10,587441,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,590ec03b-ceec-4e35-8373-78fa22b45fe2,User Collected,JAKASK,2022-03-16T15:37:11Z,Primary Business,5050246,SET_ENTRY,C5972-I2,en-US,100,DSP,PCT,100,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,ac460c21-d2b9-402c-9dc4-9acb24790477,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050246,,,,,,,,,,,8,587439,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,94d72d0d-c73c-4764-bee1-dc5e52040f8e,User Collected,JAKASK,2022-03-16T15:24:56Z,Primary Business,5050200,SET_ENTRY,C5972-I2,en-US,0,DSP,PCT,0,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,c55f0228-dab7-475b-8954-e959971464fb,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050200,,,,,,,,,,,2,587433,12249,"Fungicide 100-1098,
Application Rate (ppm) 25,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,100-1098,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,9efa922e-9760-42f1-a544-65bd05752734,User Collected,JAKASK,2022-03-16T15:38:38Z,Primary Business,5050260,SET_ENTRY,C5972-I2,en-US,70,DSP,PCT,70,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,45cd5728-0e21-440e-b0bb-1d970ef8cc55,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050260,,,,,,,,,,,9,587440,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,807bcfc6-14be-4a54-b4a9-89a3a8671bca,User Collected,JAKASK,2022-03-16T15:38:22Z,Primary Business,5050257,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,e32711a7-1fef-4e07-bbfc-64c1e8445459,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050257,,,,,,,,,,,9,587440,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,eb286e9f-5780-4d47-a790-cd0febb76aed,User Collected,JAKASK,2022-03-16T15:37:15Z,Primary Business,5050247,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,25bd72cb-6970-4a02-bf24-12e1977c2f24,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050247,,,,,,,,,,,8,587439,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,ae72c82e-1cbc-4f13-9a02-5309fb0b025e,User Collected,JAKASK,2022-03-16T15:36:21Z,Primary Business,5050237,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,7ee548ee-ab02-4ccc-b1b8-47baf653bb04,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050237,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,d6e408cb-f49f-4427-99ff-346a44663672,User Collected,JAKASK,2022-03-16T15:24:49Z,Primary Business,5050199,SET_ENTRY,C5972-I2,en-US,10,DSP,PCT,10,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,55a7a372-d824-4c51-bc31-ee29b49bd5c3,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050199,,,,,,,,,,,2,587433,12249,"Fungicide 100-1098,
Application Rate (ppm) 25,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,100-1098,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,3761d6c6-e13b-4a5a-9cd2-07661ee860d6,User Collected,JAKASK,2022-03-16T15:28:24Z,Primary Business,5050205,SET_ENTRY,C5972-I2,en-US,0,DSP,PCT,0,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,766cee34-bfa8-40b2-9c13-bd7555ea26f1,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050205,,,,,,,,,,,2,587433,12249,"Fungicide 100-1098,
Application Rate (ppm) 25,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,100-1098,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,282db507-ea0e-4679-a0dd-9669edbdbfb7,User Collected,JAKASK,2022-03-16T15:34:49Z,Primary Business,5050222,SET_ENTRY,C5972-I2,en-US,100,DSP,PCT,100,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,d9606436-60a9-41cf-ac7f-626cc8665584,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050222,,,,,,,,,,,5,587436,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,ff4f9e3e-b3ce-444b-861b-644704933ece,User Collected,JAKASK,2022-03-16T15:36:44Z,Primary Business,5050241,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,7256ee61-6a80-4ff0-acb6-58e4f6ff4846,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050241,,,,,,,,,,,7,587438,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,0985872f-ec47-4eaa-8149-40caff2e537a,User Collected,JAKASK,2022-03-16T15:34:36Z,Primary Business,5050220,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,b8161e0b-3202-4bc3-acbd-3637ea71374e,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050220,,,,,,,,,,,4,587435,12249,"Fungicide MON 59148 Application Rate (ppm) 500 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY,
Fungicide 4% Acetone Application Rate (ppm) 40000 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY",FALSE,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,bc5bf9ba-3ecd-4fb8-b522-47b7c46371e2,User Collected,JAKASK,2022-03-16T15:24:38Z,Primary Business,5050198,SET_ENTRY,C5972-I2,en-US,5,DSP,PCT,5,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,9afeb789-2bf6-4c12-ac22-5b88e3acb649,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050198,,,,,,,,,,,2,587433,12249,"Fungicide 100-1098,
Application Rate (ppm) 25,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,100-1098,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,d9434fbc-dd4f-48ef-9c35-fd068a4496c1,User Collected,JAKASK,2022-03-16T15:35:08Z,Primary Business,5050225,SET_ENTRY,C5972-I2,en-US,100,DSP,PCT,100,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,5e5634c6-67e4-4a15-be63-2ccbc93cb80c,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050225,,,,,,,,,,,5,587436,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,0c9a573f-1812-4fd7-aa2b-f5daca7b165b,User Collected,JAKASK,2022-03-16T15:38:28Z,Primary Business,5050258,SET_ENTRY,C5972-I2,en-US,70,DSP,PCT,70,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,8c74f6b2-9275-4075-8414-d08334a30644,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050258,,,,,,,,,,,9,587440,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,3f31a501-88a5-48f4-ba7a-91bb09088454,User Collected,JAKASK,2022-03-16T15:19:26Z,Primary Business,5050191,SET_ENTRY,C5972-I2,en-US,0,DSP,PCT,0,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,7d6a15d9-fe01-4bbf-9e93-22592875f1a2,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050191,,,,,,,,,,,1,587432,12249,"Fungicide 7969-246,
Application Rate (ppm) 10,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,7969-246,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,bca285ec-1eac-4bd3-811b-382f5818a136,User Collected,JAKASK,2022-03-16T15:37:41Z,Primary Business,5050249,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Above Ground",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Above Ground,NUMBER,12e5e918-26da-42f4-831c-bb6f3face29d,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050249,,,,,,,,,,,8,587439,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
